-93.266859504,37.187130321,105448,DELAWARE ELEMENTARY SCHOOL,1505 SOUTH DELAWARE,SPRINGFIELD,GREENE, ,MO,65804,YES, , , , , , ,POST,200,200, , , , , , ,37.18713032,-93.2668595, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,691455,86,M,A,Street,-93.2668595,37.18713032,SHELTER,GENPOPSHEL,0
-93.267722853,37.185376643,105437,Westminister Presbyterian Church,1551 East Portland,SPRINGFIELD,GREENE, ,MO,65804,YES, , , , , , ,POST,0,0, , , , , , ,37.18537664,-93.26772285, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,691536,86,M,A,Street,-93.26772285,37.18537664,SHELTER,GENPOPSHEL,0
-93.2607800869999,37.1629565440001,105354,Brentwood Christian Church,1900 East Barataria St.,SPRINGFIELD,Greene, ,MO,65804,YES, , , , , , ,POST,50,50, , , , , , ,37.16295654,-93.26078009, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,691791,100,M,A,Street,-93.26078009,37.16295654,SHELTER,GENPOPSHEL,0
-93.287651829,37.251593724,100544,Berean Baptist Church,507 E Norton,SPRINGFIELD,GREENE, ,MO,65803,YES, , , , , , ,POST,200,100, , , , , , ,37.25159372,-93.28765183, , , , ,OTHER,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,691869,86,T,A,Street,-93.28765183,37.25159372,SHELTER,OTHER,0
-93.272525233,37.2360174660001,102291,Dayspring Christian Fellowship,2157 N. Prospect Ave.,SPRINGFIELD,GREENE, ,MO,65803,YES, , , , , , ,POST,0,230, ,YES, , ,NO, ,37.23601747,-93.27252523, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,710,CLOSED,2015/12/28 00:00:00+00,,OVERNIGHT,0,,,,0,,01/20/2012 MO 01/12," Fires: Private/Home, Indust/Com - GREENE",FIR,697286,100,M,A,Street,-93.27252523,37.23601747,SHELTER,GENPOPSHEL,0
-93.362556569,37.2086290080001,102029,Orchard Crest Baptist Church,320 S Orchard Crest,SPRINGFIELD,GREENE, ,MO,65802,YES, , , , , , ,POST,100,50, , , , , , ,37.20862901,-93.36255657, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,698181,100,M,A,GPS,-93.36255657,37.20862901,SHELTER,GENPOPSHEL,0
-93.278405279,37.137001576,101845,Seminole Baptist Church,4221 South National,SPRINGFIELD,GREENE, ,MO,65810,YES, , , , , , ,POST,0,0, , , , , , ,37.13700158,-93.27840528, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,699102,100,M,A,GPS,-93.27840528,37.13700158,SHELTER,GENPOPSHEL,0
-93.297098589,37.2516500150001,100023,Ozark Empire Fairgrounds,3001 N. Grant,SPRINGFIELD,GREENE, ,MO,65803,NO, , , , , , ,EVAC,0,0, , , , , , ,37.25165002,-93.29709859, , , , ,OTHER,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,OTHER,,CLOSED,,,,,,,,,,,,,700113,100,M,A,Street,-93.29709859,37.25165002,SHELTER,GENPOPSHEL,0
-93.24396864,37.185396144,105440,Oak Grove Community Center,1538 S. Oak Grove,SPRINGFIELD,GREENE, ,MO,65804,YES, , , , , , ,POST,0,0, , , , , , ,37.18539614,-93.24396864, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,700597,100,M,A,Street,-93.24396864,37.18539614,SHELTER,GENPOPSHEL,0
-93.2439093569999,37.189406637,105533,Oak Grove Assembly of God,1320 S. Oak Grove,SPRINGFIELD,GREENE, ,MO,65804,YES, , , , , , ,POST,150,150, , , , , , ,37.18940664,-93.24390936, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,701076,100,M,A,Street,-93.24390936,37.18940664,SHELTER,GENPOPSHEL,0
-93.243974699,37.191401113,107398,Cherry Street Baptist Church,1201 S.Oak Grove ave,SPRINGFIELD,GREENE, ,MO,65802,NO, , , , , , ,POST,600,600, , , , , , ,37.19140111,-93.2439747, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,701139,100,M,A,GPS,-93.2439747,37.19140111,SHELTER,GENPOPSHEL,0
